keyword,package,filename,extension
gologit2_p,gologit2,gologit2_p.ado,ado
gologit2_svy,gologit2,gologit2_svy.ado,ado
gologit2_svy_check,gologit2,gologit2_svy_check.ado,ado
gologit3_lf2,oparallel,gologit3_lf2.ado,ado
googleplaces,googleplaces,googleplaces.ado,ado
goprobit,goprobit,goprobit.ado,ado
goprobit_ll,goprobit,goprobit_ll.ado,ado
goprobit_p,goprobit,goprobit_p.ado,ado
gpfobl,gpfobl,gpfobl.ado,ado
gphdt,ellip7,gphdt.ado,ado
gphepssj,gphepssj,gphepssj.ado,ado
gphsave,ellip7,gphsave.ado,ado
gphudak,gphudak,gphudak.ado,ado
gpoisson,gtools,gpoisson.ado,ado
gprefscode,gprefscode,gprefscode.ado,ado
gpreg,gpreg,gpreg.ado,ado
gpreset,gpreset,gpreset.ado,ado
gpscore,doseresponse,gpscore.ado,ado
gpscore2,gpscore2,gpscore2.ado,ado
gpscore_model,doseresponse,gpscore_model.ado,ado
gquantiles,gtools,gquantiles.ado,ado
gradip,grcompare,gradip.ado,ado
grand,grand,grand.ado,ado
grand2,grand2,grand2.ado,ado
graph3d,graph3d,graph3d.ado,ado
graphbinary,graphbinary,graphbinary.ado,ado
graphexportpdf,graphexportpdf,graphexportpdf.ado,ado
graphlog,graphlog,graphlog.ado,ado
graphlog_example,graphlog,graphlog_example.ado,ado
graphlog_pdflatex_path,graphlog,graphlog_pdflatex_path.ado,ado
graphlog_unix_setup,graphlog,graphlog_unix_setup.ado,ado
graphms,multistate,graphms.ado,ado
graphquery,color_style,graphquery.ado,ado
grby,grby,grby.ado,ado
grcomb,grcomb,grcomb.ado,ado
grdiame,grcompare,grdiame.ado,ado
grdidip,grcompare,grdidip.ado,ado
grdigap,grcompare,grdigap.ado,ado
greg,gtools,greg.ado,ado
gregress,gtools,gregress.ado,ado
grep,grep,grep.ado,ado
greshape,gtools,greshape.ado,ado
grexport,grexport,grexport.ado,ado
grfreq,grfreq,grfreq.ado,ado
gridsearch,gridsearch,gridsearch.ado,ado
grinset,grinset,grinset.ado,ado
grlogit,grlogit,grlogit.ado,ado
grmarg,grcompare,grmarg.ado,ado
grmatgroups,grmatgroups,grmatgroups.ado,ado
grnote,grnote,grnote.ado,ado
grnotem,grnote,grnotem.ado,ado
gropt,subsim_1,gropt.ado,ado
group1d,group1d,group1d.ado,ado
group2,egenmore,_ggroup2.ado,ado
group2hdfe,group2hdfe,group2hdfe.ado,ado
group3hdfe,group3hdfe,group3hdfe.ado,ado
group_id,group_id,group_id.ado,ado
group_twoway,group_twoway,group_twoway.ado,ado
groupdata,groupcl,groupdata.ado,ado
groupdist,groupdist,groupdist.ado,ado
groupfunction,groupfunction,groupfunction.ado,ado
grouplabs,grouplabs,grouplabs.ado,ado
groups,groups,groups.ado,ado
grpdf,grpdf,grpdf.ado,ado
grpvars,grpvars,grpvars.ado,ado
grqreg,grqreg,grqreg.ado,ado
grsftest,grsftest,grsftest.ado,ado
grstest,grstest,grstest.ado,ado
grstest2,grstest2,grstest2.ado,ado
grstyle,grstyle,grstyle.ado,ado
grstyle_set,grstyle,grstyle_set.ado,ado
grtestsub,pcdid,grtestsub.ado,ado
grtext,grtext,grtext.ado,ado
grubbs,grubbs,grubbs.ado,ado
grvar,grvar,grvar.ado,ado
gs2sls,gs2sls,gs2sls.ado,ado
gs2slsar,gs2slsar,gs2slsar.ado,ado
gs2slsarxt,gs2slsarxt,gs2slsarxt.ado,ado
gs2slsxt,gs2slsxt,gs2slsxt.ado,ado
gs3sls,gs3sls,gs3sls.ado,ado
gs3slsar,gs3slsar,gs3slsar.ado,ado
gsa,gsa,gsa.ado,ado
gsa_binpu,gsa,gsa_binpu.ado,ado
gsa_pu,gsa,gsa_pu.ado,ado
gsa_qoi,gsa,gsa_qoi.ado,ado
gsagraph,gsa,gsagraph.ado,ado
gsample,gsample,gsample.ado,ado
gsdata,gsdata,gsdata.ado,ado
gsgroup,gsgroup,gsgroup.ado,ado
gsreg,gsreg,gsreg.ado,ado
gstats,gtools,gstats.ado,ado
gsum,gsum,gsum.ado,ado
gsvy,gologit2,gsvy.ado,ado
gtools,gtools,gtools.ado,ado
gtop,gtools,gtop.ado,ado
gtoplevelsof,gtools,gtoplevelsof.ado,ado
gtsheckman,gtsheckman,gtsheckman.ado,ado
gumbelfit,gumbelfit,gumbelfit.ado,ado
gumbelfit_lf,gumbelfit,gumbelfit_lf.ado,ado
gunique,gtools,gunique.ado,ado
guttmanl,guttmanl,guttmanl.ado,ado
guttmax,loevh,guttmax.ado,ado
gvselect,gvselect,gvselect.ado,ado
gwhet,gwhet,gwhet.ado,ado
gzappend,gzsave,gzappend.ado,ado
gzipsave,gzipuse,gzipsave.ado,ado
gzipuse,gzipuse,gzipuse.ado,ado
gzmerge,gzsave,gzmerge.ado,ado
gzsave,gzsave,gzsave.ado,ado
gzsaveold,gzsave,gzsaveold.ado,ado
gzuse,gzsave,gzuse.ado,ado
hadrilm,hadrilm,hadrilm.ado,ado
haif,haif,haif.ado,ado
haifcomp,haif,haifcomp.ado,ado
haiku,haiku,haiku.ado,ado
half,egen_inequal,_ghalf.ado,ado
hallt,hallt-skewt,hallt.ado,ado
hamiltonfilter,hamiltonfilter,hamiltonfilter.ado,ado
hammock,hammock,hammock.ado,ado
hammock_examples,hammock,hammock_examples.ado,ado
hangr_beta,hangroot,hangr_beta.ado,ado
hangr_chi2,hangroot,hangr_chi2.ado,ado
hangr_ci,hangroot,hangr_ci.ado,ado
hangr_dagum,hangroot,hangr_dagum.ado,ado
hangr_exponential,hangroot,hangr_exponential.ado,ado
hangr_fisk,hangroot,hangr_fisk.ado,ado
hangr_gamma,hangroot,hangr_gamma.ado,ado
hangr_gb2,hangroot,hangr_gb2.ado,ado
hangr_geometric,hangroot,hangr_geometric.ado,ado
hangr_gev,hangroot,hangr_gev.ado,ado
hangr_graph,hangroot,hangr_graph.ado,ado
hangr_gumbel,hangroot,hangr_gumbel.ado,ado
hangr_histgen,hangroot,hangr_histgen.ado,ado
hangr_histgensims,hangroot,hangr_histgensims.ado,ado
hangr_invgamma,hangroot,hangr_invgamma.ado,ado
hangr_laplace,hangroot,hangr_laplace.ado,ado
hangr_logistic,hangroot,hangr_logistic.ado,ado
hangr_lognormal,hangroot,hangr_lognormal.ado,ado
hangr_nb1,hangroot,hangr_nb1.ado,ado
hangr_nb2,hangroot,hangr_nb2.ado,ado
hangr_normal,hangroot,hangr_normal.ado,ado
hangr_pareto,hangroot,hangr_pareto.ado,ado
hangr_parsedist,hangroot,hangr_parsedist.ado,ado
hangr_parseopts,hangroot,hangr_parseopts.ado,ado
hangr_parsesample,hangroot,hangr_parsesample.ado,ado
hangr_poisson,hangroot,hangr_poisson.ado,ado
hangr_sims,hangroot,hangr_sims.ado,ado
hangr_sm,hangroot,hangr_sm.ado,ado
hangr_theoretical,hangroot,hangr_theoretical.ado,ado
hangr_uniform,hangroot,hangr_uniform.ado,ado
hangr_wald,hangroot,hangr_wald.ado,ado
hangr_weibull,hangroot,hangr_weibull.ado,ado
hangr_zinb,hangroot,hangr_zinb.ado,ado
hangr_zip,hangroot,hangr_zip.ado,ado
hangroot,hangroot,hangroot.ado,ado
hangroot_ex,hangroot,hangroot_ex.ado,ado
hansen2,hansen2,hansen2.ado,ado
hapblock,hapblock,hapblock.ado,ado
hapipf,hapipf,hapipf.ado,ado
hapupdate,hapipf,hapupdate.ado,ado
harmby,harmby,harmby.ado,ado
hashsort,gtools,hashsort.ado,ado
hausman,hausman,hausman.ado,ado
haybittlepeto,groupseq,haybittlepeto.ado,ado
hazdcmp,hazdcmp,hazdcmp.ado,ado
hbar,hbar,hbar.ado,ado
hbox,hbox,hbox.ado,ado
hcaccprox,hcaccprox,hcaccprox.ado,ado
hcavar,hcavar,hcavar.ado,ado
hcnbreg,hcnbreg,hcnbreg.ado,ado
hdfe,hdfe,hdfe.ado,ado
hdquantile,hdquantile,hdquantile.ado,ado
heabs,heabs,heabs.ado,ado
head,head,head.ado,ado
heapbs,heabs,heapbs.ado,ado
heart,heart,heart.ado,ado
heatmapgraph,heatmapgraph,heatmapgraph.ado,ado
heatplot,heatplot,heatplot.ado,ado
heckman_fixedrho,fixedrho,heckman_fixedrho.ado,ado
heckman_fixedrho_lf,fixedrho,heckman_fixedrho_lf.ado,ado
heckman_scanrho,fixedrho,heckman_scanrho.ado,ado
heckp_d2,heckprob2,heckp_d2.ado,ado
heckprob2,heckprob2,heckprob2.ado,ado
heckprobit_fixedrho,fixedrho,heckprobit_fixedrho.ado,ado
heckprobit_fixedrho_lf,fixedrho,heckprobit_fixedrho_lf.ado,ado
heckprobit_scanrho,fixedrho,heckprobit_scanrho.ado,ado
heckroc,heckroc,heckroc.ado,ado
hegy4,hegy4,hegy4.ado,ado
heterogi,heterogi,heterogi.ado,ado
hetop,hetop,hetop.ado,ado
hetop_lf,hetop,hetop_lf.ado,ado
hetpr_lf,hetprob,hetpr_lf.ado,ado
hetprob,hetprob,hetprob.ado,ado
hetred,hetred,hetred.ado,ado
hetsar,hetsar,hetsar.ado,ado
hetsar_p,hetsar,hetsar_p.ado,ado
hettreatreg,hettreatreg,hettreatreg.ado,ado
hexplot,heatplot,hexplot.ado,ado
hextorgb,brewscheme,hextorgb.ado,ado
hful,hful_hlim,hful.ado,ado
hgclg,hgclg,hgclg.ado,ado
hglogit,hglogit,hglogit.ado,ado
hhi,hhi,hhi.ado,ado
hhi5,hhi5,hhi5.ado,ado
hibi,hibi,hibi.ado,ado
hildasetup,hildasetup,hildasetup.ado,ado
himap,himap,himap.ado,ado
himatrix,himatrix,himatrix.ado,ado
himod,decomp,himod.ado,ado
hireg,hireg,hireg.ado,ado
hist3,hist3,hist3.ado,ado
histbox,histbox,histbox.ado,ado
historaj,historaj,historaj.ado,ado
histplot,histplot,histplot.ado,ado
hkar,hkar,hkar.ado,ado
hkstock,hkstock,hkstock.ado,ado
hktrade,hktrade,hktrade.ado,ado
hl,hl,hl.ado,ado
hlTex,addtex,hlTex.ado,ado
hlim,hful_hlim,hlim.ado,ado
hlist,hlist,hlist.ado,ado
hlm,hlm,hlm.ado,ado
hlm2,hlm,hlm2.ado,ado
hlm3,hlm,hlm3.ado,ado
hlmmkmdm2,hlm,hlmmkmdm2.ado,ado
hlmmkmdm3,hlm,hlmmkmdm3.ado,ado
hlmrun,hlm,hlmrun.ado,ado
hlmstore,hlm,hlmstore.ado,ado
hlmtest,hlm,hlmtest.ado,ado
hlp2html,hlp2html,hlp2html.ado,ado
hlp2pdf,hlp2pdf,hlp2pdf.ado,ado
hlp2winpdf,hlp2winpdf,hlp2winpdf.ado,ado
hlpdir,hlpdir,hlpdir.ado,ado
hlpedit,hlpedit,hlpedit.ado,ado
hmap,hmap,hmap.ado,ado
hmean,egenmore,_ghmean.ado,ado
hmindex,hmindex,hmindex.ado,ado
hmm,egenmore,_ghmm.ado,ado
hmmss,egenmore,_ghmmss.ado,ado
hms,egenmore,_ghms.ado,ado
hnbclg,hnbclg,hnbclg.ado,ado
hnblogit,hnblogit,hnblogit.ado,ado
hnbreg1,hnbreg1,hnbreg1.ado,ado
hodgesl,hodgesl,hodgesl.ado,ado
hoi,hoi,hoi.ado,ado
hoishapley,hoishapley,hoishapley.ado,ado
holdingrets,mvport,holdingrets.ado,ado
holrein,mkdat,holrein.ado,ado
holsti,holsti,holsti.ado,ado
homogeni,midas,homogeni.ado,ado
honestdid,honestdid,honestdid.ado,ado
honestwork,honestdid,honestwork.ado,ado
hotdeck,hotdeck,hotdeck.ado,ado
hotdeck6,hotdeck,hotdeck6.ado,ado
hotdeckvar,hotdeckvar,hotdeckvar.ado,ado
hotvalue,hotvalue,hotvalue.ado,ado
how_many_imputations,how_many_imputations,how_many_imputations.ado,ado
hpc,hpc,hpc.ado,ado
hpclg,hpclg,hpclg.ado,ado
hpfilter,hpfilter,hpfilter.ado,ado
hplogit,hplogit,hplogit.ado,ado
hplot,hplot,hplot.ado,ado
hprescott,hprescott,hprescott.ado,ado
hprescott8,hprescott,hprescott8.ado,ado
hrimvol,hrimvol,hrimvol.ado,ado
hs,lowyseattleb,hs.ado,ado
hshaz,hshaz,hshaz.ado,ado
hshaz_ll,hshaz,hshaz_ll.ado,ado
hsmode,hsmode,hsmode.ado,ado
hte,hte,hte.ado,ado
htm,lowyseattlea,htm.ado,ado
html,weaver,html.ado,ado
htmlcb,htmlcb,htmlcb.ado,ado
htmlclose,htmlutil,htmlclose.ado,ado
htmlimg,htmlutil,htmlimg.ado,ado
htmllink,htmlutil,htmllink.ado,ado
htmlopen,htmlutil,htmlopen.ado,ado
htmltab2stata,htmltab2stata,htmltab2stata.ado,ado
htmltit,htmltit,htmltit.ado,ado
hue,hue,hue.ado,ado
hummels,hummels,hummels.ado,ado
hutchens,hutchens,hutchens.ado,ado
hvar,rif,_ghvar.ado,ado
hyphens,probitiv,hyphens.ado,ado
i0kappa,circular,i0kappa.ado,ado
i1kappa,circularkde,i1kappa.ado,ado
i2kappa,circularkde,i2kappa.ado,ado
iati,iati,iati.ado,ado
ic,ic,ic.ado,ado
icalc,icalc,scheme-icalc.scheme,scheme
icc23,icc23,icc23.ado,ado
iccconf,iccconf,iccconf.ado,ado
iccvar,iccvar,iccvar.ado,ado
icd9tmpm,icdpic,icd9tmpm.ado,ado
icdpic,icdpic,icdpic.ado,ado
ice,ice,ice.ado,ado
ice_,ice,ice_.ado,ado
ice_reformat,ice,ice_reformat.ado,ado
icet,icet,icet.ado,ado
ici,ic,ici.ado,ado
icio,icio,icio.ado,ado
icio_clean,icio,icio_clean.ado,ado
icio_load,icio,icio_load.ado,ado
iciss,icdpic,iciss.ado,ado
icomp,icomp,icomp.ado,ado
icp,ic,icp.ado,ado
icw_index,icw_index,icw_index.ado,ado
idonepsu,idonepsu,idonepsu.ado,ado
ie,inclusion_economics_scheme,scheme-ie.scheme,scheme
ie2,inclusion_economics_scheme,scheme-ie2.scheme,scheme
ie_norm,ie_rate,ie_norm.ado,ado
ie_rate,ie_rate,ie_rate.ado,ado
ie_reg,ie_rate,ie_reg.ado,ado
iebaltab,ietoolkit,iebaltab.ado,ado
ieboilsave,ietoolkit,ieboilsave.ado,ado
ieboilstart,ietoolkit,ieboilstart.ado,ado
iecodebook,iefieldkit,iecodebook.ado,ado
iecompdup,iefieldkit,iecompdup.ado,ado
iecorrect,iefieldkit,iecorrect.ado,ado
ieddtab,ietoolkit,ieddtab.ado,ado
iedorep,ietoolkit,iedorep.ado,ado
iedropone,ietoolkit,iedropone.ado,ado
ieduplicates,iefieldkit,ieduplicates.ado,ado
iefieldkit,iefieldkit,iefieldkit.ado,ado
iefolder,ietoolkit,iefolder.ado,ado
iefonts,inclusion_economics_scheme,iefonts.ado,ado
iegitaddmd,ietoolkit,iegitaddmd.ado,ado
iegraph,ietoolkit,iegraph.ado,ado
iekdensity,ietoolkit,iekdensity.ado,ado
iematch,ietoolkit,iematch.ado,ado
iesave,ietoolkit,iesave.ado,ado
ietestform,iefieldkit,ietestform.ado,ado
ietoolkit,ietoolkit,ietoolkit.ado,ado
iexp_xtr,wtd,iexp_xtr.ado,ado
iexptl,wtd,iexptl.ado,ado
ifin,ifin,ifin.ado,ado
ifirst,egenmore,_gifirst.ado,ado
ifwins,ifwins,ifwins.ado,ado
igeintb,igeintb,igeintb.ado,ado
igencox,igencox,igencox.ado,ado
igencox_p,igencox,igencox_p.ado,ado
igenerate,igenerate,igenerate.ado,ado
igeset,igeset,igeset.ado,ado
igesetci,igesetci,igesetci.ado,ado
igini,igini,igini.ado,ado
igini1,igini1,igini1.ado,ado
ihelp,ihelp,ihelp.ado,ado
ihstrans,ihstrans,ihstrans.ado,ado
iia,iia,iia.ado,ado
iimpute,ptvtools,iimpute.ado,ado
ikbw,rdexo,ikbw.ado,ado
ilast,egenmore,_gilast.ado,ado
illdprep,stpm2illd,illdprep.ado,ado
ilses,iscoil,ilses.ado,ado
imb,cem,imb.ado,ado
imbalance,imbalance,imbalance.ado,ado
imc_int,wtd,imc_int.ado,ado
imc_tail,wtd,imc_tail.ado,ado
img,weaver,img.ado,ado
imperfectiv,imperfectiv,imperfectiv.ado,ado
import_svmlight,svmachines,import_svmlight.ado,ado
importlabels,lowyseattleb,importlabels.ado,ado
importsav,importsav,importsav.ado,ado
imputeitems,imputeitems,imputeitems.ado,ado
imputemok,imputemok,imputemok.ado,ado
imputerasch,imputerasch,imputerasch.ado,ado
imq0sub,subsim_1,imq0sub.ado,ado
imqsub,subsim_1,imqsub.ado,ado
imqsub_cob_doug,subsim_1,imqsub_cob_doug.ado,ado
imrsub,subsim_1,imrsub.ado,ado
imsref,subsim_1,imsref.ado,ado
imusic,imusic,imusic.ado,ado
imvol,imvol,imvol.ado,ado
imwegsub,subsim_1,imwegsub.ado,ado
imwsub,subsim_1,imwsub.ado,ado
imwsub_cob_doug,subsim_1,imwsub_cob_doug.ado,ado
inccat,inccat,inccat.ado,ado
incomecdf,ceq,incomecdf.ado,ado
incss,egenmore,_gincss.ado,ado
incsub,subsim_1,incsub.ado,ado
indep4asm,dep4asm,indep4asm.ado,ado
indeplist,indeplist,indeplist.ado,ado
index,index,index.ado,ado
indexplot,modeldiag,indexplot.ado,ado
indexplot7,modeldiag,indexplot7.ado,ado
ineq,ineq,ineq.ado,ado
ineqdec0,ineqdec0,ineqdec0.ado,ado
ineqdec05,ineqdec0,ineqdec05.ado,ado
ineqdecgini,ineqdecgini,ineqdecgini.ado,ado
ineqdeco,ineqdeco,ineqdeco.ado,ado
ineqdeco5,ineqdeco,ineqdeco5.ado,ado
ineqfac,ineqfac,ineqfac.ado,ado
ineqord,ineqord,ineqord.ado,ado
ineqrbd,ineqrbd,ineqrbd.ado,ado
inequal,egen_inequal,_ginequal.ado,ado
inequal2,inequal2,inequal2.ado,ado
inequal7,inequal7,inequal7.ado,ado
inflate,inflate,inflate.ado,ado
influence_barchart,boost,influence_barchart.ado,ado
influence_delete,boost,influence_delete.ado,ado
ingap,ingap,ingap.ado,ado
inlist2,inlist2,inlist2.ado,ado
innerregife,regife,innerregife.ado,ado
innerwedge,groupseq,innerwedge.ado,ado
inorm,inorm,inorm.ado,ado
inormpi,inorm,inormpi.ado,ado
inputst,stcmd,inputst.ado,ado
insertat,lowyseattleb,insertat.ado,ado
insheetjson,insheetjson,insheetjson.ado,ado
inshell,inshell,inshell.ado,ado
inshell_detect_pwsh,inshell,inshell_detect_pwsh.ado,ado
inshell_diagnostics,inshell,inshell_diagnostics.ado,ado
inshell_get_pwsh_vers,inshell,inshell_get_pwsh_vers.ado,ado
inshell_getshell,inshell,inshell_getshell.ado,ado
insingap,insingap,insingap.ado,ado
inslist,listutil,inslist.ado,ado
insob,insob,insob.ado,ado
installpkg,installpkg,installpkg.ado,ado
installpkgdlg,installpkg,installpkgdlg.ado,ado
installpkgmenu,installpkg,installpkgmenu.ado,ado
intcens,intcens,intcens.ado,ado
intcens_ll,intcens,intcens_ll.ado,ado
inteff3,inteff3,inteff3.ado,ado
integrate,integrate,integrate.ado,ado
integrate_aq,integrate_aq,integrate_aq.ado,ado
interactplot,interactplot,interactplot.ado,ado
intercorr,lowyseattleb,intercorr.ado,ado
interflex,interflex,interflex.ado,ado
intext,intext,intext.ado,ado
intgph,intgph,intgph.ado,ado
intllf_gb2exp,gintreg,intllf_gb2exp.ado,ado
intllf_gb2exp_group,gintreg,intllf_gb2exp_group.ado,ado
intllf_ggsigma,gintreg,intllf_ggsigma.ado,ado
intllf_ggsigma_group,gintreg,intllf_ggsigma_group.ado,ado
intllf_lnormal,gintreg,intllf_lnormal.ado,ado
intllf_lnormal_group,gintreg,intllf_lnormal_group.ado,ado
intllf_normal,gintreg,intllf_normal.ado,ado
intllf_normal_group,gintreg,intllf_normal_group.ado,ado
intllf_sged,gintreg,intllf_sged.ado,ado
intllf_sged_group,gintreg,intllf_sged_group.ado,ado
intllf_sgt_condition,gintreg,intllf_sgt_condition.ado,ado
intllf_sgt_condition_group,gintreg,intllf_sgt_condition_group.ado,ado
intspec,icalc,intspec.ado,ado
intterms,intterms,intterms.ado,ado
invcdf,invcdf,invcdf.ado,ado
invcise,invcise,invcise.ado,ado
invdesc,invdesc,invdesc.ado,ado
invgammafit,invgammafit,invgammafit.ado,ado
invgammafit_lf,invgammafit,invgammafit_lf.ado,ado
invgausscf,invgaussfit,invgausscf.ado,ado
invgaussfit,invgaussfit,invgaussfit.ado,ado
invgaussfit_lf,invgaussfit,invgaussfit_lf.ado,ado
invmvnormal,mvtnorm,invmvnormal.ado,ado
invmvt,mvtnorm,invmvt.ado,ado
invtmvnormal,mvtnorm,invtmvnormal.ado,ado
invtmvt,mvtnorm,invtmvt.ado,ado
invvm,circular,_ginvvm.ado,ado
iop,iop,iop.ado,ado
iot,iot,iot.ado,ado
ipabcstats,ipabcstats,ipabcstats.ado,ado
ipdfc,ipdfc,ipdfc.ado,ado
ipdforest,ipdforest,ipdforest.ado,ado
ipdmetan,ipdmetan,ipdmetan.ado,ado
ipdover,ipdmetan,ipdover.ado,ado
ipdpower,ipdpower,ipdpower.ado,ado
ipf,ipf,ipf.ado,ado
ipfraking,ipfraking,ipfraking.ado,ado
ipfraking_report,ipfraking,ipfraking_report.ado,ado
ipfweight,ipfweight,ipfweight.ado,ado
ipshin,ipshin,ipshin.ado,ado
ipwbreg,ipwbreg,ipwbreg.ado,ado
ipwlogit,ipwlogit,ipwlogit.ado,ado
iquantile,iquantile,iquantile.ado,ado
ira,ira,ira.ado,ado
irax,irax,irax.ado,ado
irr,irr,irr.ado,ado
irrepro,irrepro,irrepro.ado,ado
irrepron,irrepro,irrepron.ado,ado
irscharities,irscharities,irscharities.ado,ado
isa,isa,isa.ado,ado
isa_1st_loop,isa,isa_1st_loop.ado,ado
isa_2nd_loop,isa,isa_2nd_loop.ado,ado
isa_est,isa,isa_est.ado,ado
isa_est_woinit,isa,isa_est_woinit.ado,ado
isa_graph,isa,isa_graph.ado,ado
isa_loop,isa,isa_loop.ado,ado
isa_mle,isa,isa_mle.ado,ado
isa_rangecheck,isa,isa_rangecheck.ado,ado
isa_rsq_outcome,isa,isa_rsq_outcome.ado,ado
isa_rsq_treat,isa,isa_rsq_treat.ado,ado
isa_search,isa,isa_search.ado,ado
isa_xplots,isa,isa_xplots.ado,ado
isco08isei,iscoil,isco08isei.ado,ado
isco6888,isco,isco6888.ado,ado
iscoegp,isco,iscoegp.ado,ado
iscogen,iscogen,iscogen.ado,ado
iscoil,iscoil,iscoil.ado,ado
iscoisei,isco,iscoisei.ado,ado
iscolab,isco,iscolab.ado,ado
iscolbl,iscogen,iscolbl.ado,ado
iscooesch,oesch,iscooesch.ado,ado
iscotrei,isco,iscotrei.ado,ado
isis,posw_posis,isis.ado,ado
isko8868,isko,isko8868.ado,ado
iskoegp,isko,iskoegp.ado,ado
iskoisei,isko,iskoisei.ado,ado
iskolab,isko,iskolab.ado,ado
iskooesch,oesch,iskooesch.ado,ado
iskotrei,isko,iskotrei.ado,ado
iso3166,egenmore,_giso3166.ado,ado
isoboot,isograph,isoboot.ado,ado
isograph,isograph,isograph.ado,ado
isopoverty,isopoverty,isopoverty.ado,ado
isprime,getprime,isprime.ado,ado
isprimeversion,getprime,isprimeversion.ado,ado
istdize,istdize,istdize.ado,ado
isvar,isvar,isvar.ado,ado
itercenter,regxfe,itercenter.ado,ado
itmeus,itmeus,itmeus.ado,ado
itpscore,itpscore,itpscore.ado,ado
itsa,itsa,itsa.ado,ado
itsamatch,itsamatch,itsamatch.ado,ado
itsaperm,itsaperm,itsaperm.ado,ado
itsarand,itsarand,itsarand.ado,ado
itsp_ado,itsp_ado,itsp_ado.ado,ado
itspower,itspower,itspower.ado,ado
itvalpctile,itvalpctile,itvalpctile.ado,ado
iv_poisson,ivpois,iv_poisson.ado,ado
ivactest,ivactest,ivactest.ado,ado
ivbounds,ivbounds,ivbounds.ado,ado
ivcheck,ivcheck,ivcheck.ado,ado
ivcrc,ivcrc,ivcrc.ado,ado
ivdesc,ivdesc,ivdesc.ado,ado
ivdesc_calc,ivdesc,ivdesc_calc.ado,ado
ivendog,ivendog,ivendog.ado,ado
ivgauss2,ivgauss2,ivgauss2.ado,ado
ivgln_ll,ivgauss2,ivgln_ll.ado,ado
ivglog,ivglog,ivglog.ado,ado
ivgmm0,ivgmm0,ivgmm0.ado,ado
ivgravity,ivgravity,ivgravity.ado,ado
ivhettest,ivhettest,ivhettest.ado,ado
ivlasso,pdslasso,ivlasso.ado,ado
ivlasso_p,pdslasso,ivlasso_p.ado,ado
ivolsdec,ivolsdec,ivolsdec.ado,ado
ivpermute,ivpermute,ivpermute.ado,ado
ivpois,ivpois,ivpois.ado,ado
ivprob,ivprob-ivtobit6,ivprob.ado,ado
ivqreg2,ivqreg2,ivqreg2.ado,ado
ivreg2,ivreg2,ivreg2.ado,ado
ivreg210,ivreg210,ivreg210.ado,ado
ivreg210_p,ivreg2,ivreg210_p.ado,ado
ivreg28,ivreg28,ivreg28.ado,ado
ivreg28_cue,ivreg2,ivreg28_cue.ado,ado
ivreg28_p,ivreg2,ivreg28_p.ado,ado
ivreg29,ivreg29,ivreg29.ado,ado
ivreg29_cue,ivreg29,ivreg29_cue.ado,ado
ivreg29_p,ivreg29,ivreg29_p.ado,ado
ivreg2_p,ivreg2,ivreg2_p.ado,ado
ivreg2h,ivreg2h,ivreg2h.ado,ado
ivreg2hdfe,ivreg2hdfe,ivreg2hdfe.ado,ado
ivreg2m,ivreg2m,ivreg2m.ado,ado
ivreg_ss,ivreg_ss,ivreg_ss.ado,ado
ivreghdfe,ivreghdfe,ivreghdfe.ado,ado
ivregress2,ivregress2,ivregress2.ado,ado
ivreset,ivreset,ivreset.ado,ado
ivtobit,ivprob-ivtobit,ivtobit.ado,ado
ivtobit6,ivprob-ivtobit6,ivtobit6.ado,ado
ivtreatreg,ivtreatreg,ivtreatreg.ado,ado
ivvif,ivvif,ivvif.ado,ado
jaccard,jaccard,jaccard.ado,ado
jarowinkler,jarowinkler,jarowinkler.ado,ado
jb,jb,jb.ado,ado
jb6,jb6,jb6.ado,ado
jc,jc,jc.ado,ado
jcd,jc,jcd.ado,ado
jcnb_ll,cnbreg,jcnb_ll.ado,ado
jformat,jformat,jformat.ado,ado
jhgeo_cln_ll,hgclg,jhgeo_cln_ll.ado,ado
jhgeo_logit_ll,hglogit,jhgeo_logit_ll.ado,ado
jhhnb1_ll,hnbreg1,jhhnb1_ll.ado,ado
jhnb_cln_ll,hnbclg,jhnb_cln_ll.ado,ado
jhnb_logit_ll,hnblogit,jhnb_logit_ll.ado,ado
jhnbstr_ll,nbstrat,jhnbstr_ll.ado,ado
jhpoi_cln_ll,hpclg,jhpoi_cln_ll.ado,ado
jhpoi_ll,gnpoisson,jhpoi_ll.ado,ado
jhpoi_logit_ll,hplogit,jhpoi_logit_ll.ado,ado
jhzgeo_ll,ztg,jhzgeo_ll.ado,ado
jmpierce,jmpierce,jmpierce.ado,ado
jmpierce2,jmpierce2,jmpierce2.ado,ado
jnsn,jnsn,jnsn.ado,ado
jnsni,jnsn,jnsni.ado,ado
jnsw,jnsn,jnsw.ado,ado
johans,johans,johans.ado,ado
join,ftools,join.ado,ado
joinlist,listutil,joinlist.ado,ado
joinvars,joinvars,joinvars.ado,ado
jonter,jonter,jonter.ado,ado
joy_plot,joy_plot,joy_plot.ado,ado
joyplot,joyplot,joyplot.ado,ado
jrule,jrule,jrule.ado,ado
jsonio,jsonio,jsonio.ado,ado
jwdid,jwdid,jwdid.ado,ado
jwdid_estat,jwdid,jwdid_estat.ado,ado
jwdid_plot,jwdid,jwdid_plot.ado,ado
k_capc,kountry,k_capc.ado,ado
k_cowc,kountry,k_cowc.ado,ado
k_cown,kountry,k_cown.ado,ado
